55.9599990844727,298.850006103516,98.1999969482422,214.800003051758,67.0699996948242,85.9899978637695,6.57800006866455,17.2280006408691,10.0600004196167,73.7600021362305
55.7000007629395,297.899993896484,98.129997253418,215,67.0699996948242,85.9599990844727,6.54300022125244,17.2679996490479,10.0900001525879,74.0999984741211
55.5999984741211,296.899993896484,98.1200027465821,215,66.9499969482422,85.9499969482422,6.53800010681152,17.2679996490479,10.0900001525879,74.0999984741211
55.6199989318848,296.5,98.1200027465821,213.699996948242,66.870002746582,85.5500030517578,6.49599981307983,17.238000869751,10.1120004653931,73.9000015258789
55.8199996948242,296.049987792969,97.9300003051758,213.75,66.870002746582,85.6600036621094,6.44299983978272,17.2240009307861,10.1300001144409,73.7399978637695
55.8199996948242,297.399993896484,98.1100006103516,213.75,66.8600006103516,85.6600036621094,6.42500019073486,17.2240009307861,10.1300001144409,73.7399978637695
55.7599983215332,297.899993896484,98.1100006103516,214,66.7399978637695,86.1399993896484,6.46299982070923,17.1560001373291,10.1059999465942,74.0999984741211
55.8400001525879,297.899993896484,97.9100036621094,214.199996948242,66.7699966430664,86.2699966430664,6.47100019454956,17.1359996795654,10.1079998016357,74.3399963378906
56.060001373291,295.5,104.300003051758,214.399993896484,66.9000015258789,86.4499969482422,6.50799989700317,17.1280002593994,10.0920000076294,74.4599990844727
56.3600006103516,294.950012207031,104.300003051758,215.350006103516,67.1999969482422,86.4700012207031,6.52199983596802,17.076000213623,10.0459995269775,74.5800018310547
56.3600006103516,294.700012207031,103.980003356934,215.75,67.1999969482422,86.379997253418,6.51999998092651,17.0879993438721,10.0480003356934,74.5199966430664
56.1800003051758,295.149993896484,104,215.75,66.9300003051758,86.3099975585937,6.5,17.0860004425049,10.0480003356934,74.5
55.939998626709,295.399993896484,106.580001831055,215.600006103516,66.8199996948242,86.2399978637695,6.54400014877319,17.0900001525879,10.0340003967285,74.5199966430664
56.0999984741211,295.700012207031,107.139999389648,216.399993896484,67.0199966430664,86.5400009155274,6.57800006866455,17.1079998016357,10.0200004577637,75.2600021362305
56.8199996948242,298.299987792969,107.800003051758,216.699996948242,67.379997253418,87.6600036621094,6.65399980545044,17.1520004272461,9.99699974060059,75.5400009155273
56.8199996948242,298.350006103516,107.800003051758,216.699996948242,67.379997253418,87.8099975585937,6.65700006484985,17.1520004272461,9.99300003051758,75.5400009155273
56.939998626709,298.350006103516,107.480003356934,216.050003051758,67.0899963378906,87.8099975585937,6.65100002288818,17.0979995727539,9.98099994659424,75.4800033569336
57.8199996948242,298.850006103516,109.300003051758,217.5,67.3000030517578,87.9499969482422,6.74900007247925,17.0839996337891,9.92199993133545,75.6399993896484
57.6599998474121,297.799987792969,109.300003051758,217.949996948242,67.4000015258789,87.9599990844727,6.71099996566772,17.0639991760254,9.96399974822998,75.5599975585938
57.7999992370606,297.950012207031,109.580001831055,218.100006103516,67.4899978637695,87.9599990844727,6.67700004577637,17.0659999847412,9.96399974822998,75.1800003051758
57.8600006103516,298,109.680000305176,218.300003051758,67.5800018310547,87.9300003051758,6.64099979400635,17.0659999847412,9.96000003814697,75.1600036621094
57.8600006103516,298.100006103516,109.680000305176,218.350006103516,67.5800018310547,87.7900009155274,6.6269998550415,17.0779991149902,9.94400024414062,75.1999969482422
57.7000007629395,298.700012207031,109.360000610352,218.399993896484,67.5500030517578,87.7900009155274,6.625,17.0779991149902,9.96800041198731,75.1999969482422
57.6800003051758,299.399993896484,109.639999389648,218.399993896484,67.5400009155274,87.7200012207031,6.625,17.0860004425049,9.99400043487549,75.1999969482422
57.5200004577637,299.899993896484,109.220001220703,218.100006103516,67.370002746582,87.6800003051758,6.61100006103516,17.0860004425049,9.99400043487549,75.1399993896484
57.4000015258789,299.899993896484,108.220001220703,217.899993896484,67.3499984741211,87.5899963378906,6.61800003051758,17.0860004425049,9.98499965667725,75.0999984741211
57.7000007629395,301.700012207031,108.419998168945,217.449996948242,67.1800003051758,87.0500030517578,6.65999984741211,17.1000003814697,9.99499988555908,75.2799987792969
57.7000007629395,302.899993896484,108.419998168945,216.949996948242,67.1100006103516,87.0899963378906,6.64200019836426,17.0820007324219,9.9670000076294,75.2799987792969
57.8800010681152,302.899993896484,108,216.800003051758,67.1100006103516,86.9800033569336,6.62799978256226,17.1019992828369,9.97299957275391,75.1999969482422
57.8800010681152,301.299987792969,107.760002136231,216.649993896484,67.0299987792969,87.120002746582,6.64400005340576,17.1019992828369,9.9709997177124,75.1600036621094
57.7799987792969,300.75,107.760002136231,216.5,66.9199981689453,87.2600021362305,6.64400005340576,17.1019992828369,9.95400047302246,75.1600036621094
57.5999984741211,300.799987792969,107.660003662109,216.350006103516,66.9400024414063,87.2600021362305,6.63700008392334,17.0860004425049,9.93400001525879,75.0400009155274
57.6800003051758,300.799987792969,107.620002746582,216.199996948242,66.9899978637695,87.1999969482422,6.63899993896484,17.0820007324219,9.92599964141846,74.9199981689453
57.7200012207031,300.5,107.559997558594,216.100006103516,66.9899978637695,87.1999969482422,6.63500022888184,17.0499992370605,9.89799976348877,75.0199966430664
57.6199989318848,300.149993896484,107.419998168945,215.949996948242,66.9400024414063,87.129997253418,6.62200021743774,17.0340003967285,9.88899993896484,74.9800033569336
58.3600006103516,301,107.459999084473,216.899993896484,67.6999969482422,89.1500015258789,6.73699998855591,17.1459999084473,9.91899967193604,75.8199996948242
58.3600006103516,299.799987792969,107.680000305176,217.350006103516,67.8399963378906,89.1500015258789,6.75,17.1800003051758,9.93900012969971,76.0400009155273
58.1800003051758,299.200012207031,107.620002746582,217.449996948242,67.9700012207031,88.9100036621094,6.74100017547607,17.2159996032715,9.9399995803833,76.0400009155273
58.2200012207031,299.100006103516,107.440002441406,217.600006103516,67.9700012207031,89.0800018310547,6.69700002670288,17.2180004119873,9.94099998474121,76.1600036621094
58.439998626709,299.049987792969,108.220001220703,217.949996948242,68.3099975585938,89.2799987792969,6.69500017166138,17.2339992523193,9.96599960327148,76.4000015258789
58.4799995422363,299.049987792969,108.400001525879,218,68.3499984741211,89.3600006103516,6.70800018310547,17.2360000610352,9.98299980163574,76.4000015258789
58.4799995422363,298.5,109.059997558594,217.800003051758,68.2300033569336,89.3099975585938,6.73999977111816,17.2320003509521,9.98799991607666,76.2600021362305
58.5400009155273,297.700012207031,109.360000610352,217.699996948242,68.1999969482422,89.1900024414062,6.73999977111816,17.2000007629395,9.97000026702881,76.4000015258789
58.5400009155273,297.450012207031,109.23999786377,217.649993896484,68.1999969482422,89.1900024414062,6.73299980163574,17.2019996643066,9.9689998626709,76.4000015258789
58.6199989318848,299.149993896484,110.580001831055,217.600006103516,68.4899978637695,89.5999984741211,6.81500005722046,17.3579998016357,10,76.620002746582
58.7000007629395,297.75,110.26000213623,217.149993896484,68.120002746582,89.6399993896484,6.83799982070923,17.2959995269775,10.003999710083,76.4800033569336
58.4799995422363,297,110.559997558594,217.100006103516,68.129997253418,89.9100036621094,6.85200023651123,17.2859992980957,10.003999710083,76.5800018310547
58.3800010681152,297.549987792969,110.559997558594,217.100006103516,68.1600036621094,90.0999984741211,6.84600019454956,17.2759990692139,9.98600006103516,76.5800018310547
58.2799987792969,298.25,110.379997253418,216.800003051758,68.1699981689453,90.0999984741211,6.84600019454956,17.2919998168945,9.98700046539307,76.4400024414063
58.0400009155273,298.049987792969,110.26000213623,216.800003051758,68.0899963378906,90.2900009155274,6.8270001411438,17.3199996948242,9.9689998626709,76.4400024414063
57.8199996948242,298.299987792969,110.900001525879,216.949996948242,68.1800003051758,90.629997253418,6.82800006866455,17.3059997558594,9.95899963378906,76.4599990844727
57.7200012207031,297.850006103516,110.699996948242,216.899993896484,68.1600036621094,90.6399993896484,6.83199977874756,17.2660007476807,9.95899963378906,76.4599990844727
57.7000007629395,297.75,110.5,216.899993896484,68.1800003051758,90.6399993896484,6.83099985122681,17.2660007476807,9.94900035858155,76.6800003051758
57.5200004577637,299.850006103516,110.919998168945,217.300003051758,68.1100006103516,91.0500030517578,6.84299993515015,17.2399997711182,9.95699977874756,76.6800003051758
57.439998626709,299.850006103516,110.73999786377,217.600006103516,68.0699996948242,91.9100036621094,6.81599998474121,17.2320003509521,9.94799995422363,76.3399963378906
57.5800018310547,299.149993896484,110.73999786377,217.600006103516,68.0699996948242,92.1699981689453,6.8270001411438,17.2220001220703,9.92500019073486,76.2799987792969
57.5800018310547,298.649993896484,110.660003662109,217.550003051758,67.9599990844727,92.25,6.8270001411438,17.2019996643066,9.91800022125244,76.1800003051758
57.2799987792969,297.75,110.440002441406,217.300003051758,67.6900024414063,92.25,6.79099988937378,17.1959991455078,9.91899967193604,76.1600036621094
57.3800010681152,297.399993896484,110.459999084473,217.850006103516,67.7900009155273,92.4800033569336,6.80900001525879,17.1879997253418,9.94600009918213,75.879997253418
57.5800018310547,298.100006103516,110.459999084473,219.100006103516,68.0500030517578,93.129997253418,6.86199998855591,17.2719993591309,9.98299980163574,76.2399978637695
57.6800003051758,298.75,110.199996948242,219.25,68.4199981689453,93.7799987792969,6.87200021743774,17.2980003356934,10.0019998550415,76.5
57.7799987792969,299.649993896484,110.199996948242,218.899993896484,68.4800033569336,94.1999969482422,6.86399984359741,17.3059997558594,9.99899959564209,76.6600036621094
58.6800003051758,299.25,110,218.949996948242,68.7300033569336,94.6900024414062,6.85400009155273,17.326000213623,10.1020002365112,76.6800003051758
58.6800003051758,298.950012207031,109.900001525879,218.899993896484,68.7300033569336,95.1600036621094,6.84499979019165,17.3239994049072,10.1020002365112,76.5599975585937
58.4000015258789,297.799987792969,109.76000213623,218.899993896484,68.5400009155273,95.129997253418,6.84600019454956,17.2639999389648,10.0260000228882,76.4400024414063
58.4000015258789,296.899993896484,109.660003662109,219,68.5,95.3000030517578,6.84600019454956,17.253999710083,10.0279998779297,76.4400024414063
58.4000015258789,297.049987792969,110,219.300003051758,68.5400009155273,95.1699981689453,6.84600019454956,17.261999130249,10.0380001068115,76.2799987792969
58.3600006103516,297.5,110,218.949996948242,68.620002746582,95.0299987792969,6.83799982070923,17.2660007476807,10.0780000686646,76.3600006103516
58.4599990844727,297.75,110,218.75,68.6699981689453,94.75,6.8289999961853,17.2779998779297,10.0839996337891,76.2399978637695
58.3600006103516,297.5,110.300003051758,218.600006103516,68.5699996948242,94.4800033569336,6.80399990081787,17.3099994659424,10.0860004425049,76.1600036621094
58.2000007629395,297.5,110.300003051758,218.850006103516,68.7200012207031,94.5800018310547,6.79199981689453,17.3099994659424,10.0679998397827,75.9599990844727
58.2599983215332,296.600006103516,110.199996948242,218.800003051758,68.879997253418,95.5699996948242,6.84999990463257,17.3379993438721,10.0600004196167,76.2799987792969
58.3199996948242,296.200012207031,109.860000610352,219.100006103516,68.9700012207031,95.5699996948242,6.84999990463257,17.3439998626709,10.0139999389648,76.2799987792969
58.4000015258789,296.399993896484,109.940002441406,219.350006103516,69.0400009155273,95.4700012207031,6.78999996185303,17.32200050354,10.0100002288818,76.4400024414063
58.4799995422363,297,110.639999389648,219.449996948242,69.25,95.6999969482422,6.76700019836426,17.3799991607666,10.0100002288818,76.4800033569336
58.5800018310547,297.950012207031,110.699996948242,219.449996948242,69.25,95.7799987792969,6.76999998092651,17.3799991607666,9.99400043487549,76.4800033569336
58.5800018310547,297.950012207031,110.980003356934,219.300003051758,69.0100021362305,95.7300033569336,6.76599979400635,17.3579998016357,10,76.4400024414063
58.5800018310547,298.600006103516,111.959999084473,219.25,69.1100006103516,95.8700027465821,6.80900001525879,17.4440002441406,10.0100002288818,76.4400024414063
58.5400009155273,298.649993896484,112,219.399993896484,69.1100006103516,95.8700027465821,6.80999994277954,17.4580001831055,10.0159997940063,76.4400024414063
58.4000015258789,298.049987792969,111.599998474121,219.25,68.870002746582,95.8499984741211,6.81400012969971,17.4580001831055,10.0080003738403,76.1600036621094
57.8600006103516,296.200012207031,112.279998779297,219.399993896484,68.4599990844727,96,6.80800008773804,17.5200004577637,10.1000003814697,75.5199966430664
57.7000007629395,296.5,112.019996643066,219.300003051758,68.120002746582,95.5199966430664,6.82299995422363,17.5200004577637,10.0939998626709,74.620002746582
57.3400001525879,297.399993896484,112.040000915527,219.199996948242,68.2399978637695,95.4899978637695,6.82299995422363,17.4820003509521,10.0600004196167,74.6999969482422
57.3400001525879,297.649993896484,111.919998168945,218.949996948242,68.2200012207031,95.4899978637695,6.80900001525879,17.4500007629395,10.0659999847412,74.4599990844727
57.2000007629395,297.899993896484,111.660003662109,218.550003051758,68.0599975585938,95.120002746582,6.75699996948242,17.4020004272461,10.0419998168945,74.3600006103516
57.2000007629395,297.25,111.660003662109,218.600006103516,68.129997253418,95.1800003051758,6.75400018692017,17.4139995574951,10.0679998397827,74.4800033569336
57,297.950012207031,111.419998168945,218.350006103516,68.1999969482422,95.3499984741211,6.71799993515015,17.4260005950928,10.0719995498657,74.6399993896484
56.7799987792969,297.950012207031,111.279998779297,218.699996948242,68.379997253418,95.5,6.73299980163574,17.4340000152588,10.0719995498657,75.0800018310547
56.7799987792969,297.100006103516,111.160003662109,218.699996948242,68.4199981689453,95.5999984741211,6.73600006103516,17.4440002441406,10.0819997787476,75.1999969482422
56.4599990844727,296.75,111.139999389648,218.850006103516,68.5,96.3899993896484,6.73999977111816,17.4540004730225,10.0959997177124,75.1999969482422
56.2799987792969,295.649993896484,111.139999389648,218.550003051758,68.4800033569336,96.3899993896484,6.72499990463257,17.4559993743896,10.1140003204346,75.1999969482422
56.0800018310547,294.350006103516,111.23999786377,217.550003051758,68.2900009155273,95.9199981689453,6.67899990081787,17.4559993743896,10.1140003204346,74.9599990844727
55.8400001525879,293.950012207031,111.23999786377,217.25,67.9000015258789,95.3300018310547,6.6560001373291,17.4139995574951,10.1099996566772,74.8600006103516
55.560001373291,293.649993896484,110.879997253418,217,67.5899963378906,94.7600021362305,6.63000011444092,17.3840007781982,10.1099996566772,74.8600006103516
55.1199989318848,295.399993896484,111,217.25,67.6699981689453,94.7799987792969,6.64499998092651,17.4060001373291,10.0839996337891,74.6399993896484
54.939998626709,295.399993896484,111.199996948242,217.449996948242,67.5800018310547,94.7200012207031,6.63000011444092,17.4060001373291,10.0819997787476,74.6399993896484
54.7599983215332,294.600006103516,111.160003662109,217.699996948242,67.5199966430664,94.6999969482422,6.62799978256226,17.4160003662109,10.0900001525879,74.4199981689453
54.7999992370606,293.5,111.160003662109,217.800003051758,67.5299987792969,94.8300018310547,6.62799978256226,17.4379997253418,10.1040000915527,74.1600036621094
55.3199996948242,293.649993896484,111.339996337891,218.399993896484,67.4499969482422,94.0500030517578,6.65500020980835,17.4759998321533,10.1280002593994,74.5400009155273
55.1599998474121,294.350006103516,110.839996337891,218.399993896484,67.0100021362305,93.3000030517578,6.66800022125244,17.5279998779297,10.0659999847412,74.7799987792969
54.9599990844727,294.649993896484,110.779998779297,219.449996948242,67.5100021362305,93.5599975585938,6.70699977874756,17.6100006103516,10.0620002746582,75.0999984741211
55.2000007629395,294.049987792969,110.819999694824,219.850006103516,67.620002746582,93.9899978637695,6.73000001907349,17.6280002593994,10.0620002746582,75.1999969482422
55.2000007629395,292.399993896484,110.620002746582,219.850006103516,67.620002746582,94.0400009155274,6.73000001907349,17.6280002593994,10.0620002746582,75.1999969482422
54.9199981689453,292.149993896484,110.23999786377,220.050003051758,67.7399978637695,94.0199966430664,6.76999998092651,17.6480007171631,10.0799999237061,75.3399963378906
54.8400001525879,292.100006103516,111.059997558594,220.100006103516,67.8399963378906,94.0899963378906,6.76999998092651,17.6800003051758,10.0640001296997,75.3600006103516
54.8400001525879,292.25,111.059997558594,220.100006103516,67.8399963378906,94.0899963378906,6.76000022888184,17.7019996643066,10.0500001907349,75.3600006103516
54.4000015258789,292.5,110.620002746582,218.649993896484,67.4599990844727,93.3099975585938,6.64900016784668,17.7240009307861,10.039999961853,74.6399993896484
54.5200004577637,293.700012207031,111.599998474121,218.149993896484,67.2799987792969,93.1699981689453,6.5939998626709,17.7000007629395,10.0600004196167,74.7399978637695
54.6800003051758,293.350006103516,112.440002441406,217.5,67.2799987792969,93.4000015258789,6.52699995040894,17.7439994812012,10.0600004196167,74.9400024414063
54.8600006103516,293.649993896484,112.440002441406,217.199996948242,67.3600006103516,93.7799987792969,6.46999979019165,17.7439994812012,10.043999671936,75.1999969482422
54.939998626709,294.100006103516,112.419998168945,218,67.6399993896484,94.379997253418,6.45100021362305,17.7080001831055,10.039999961853,75.3199996948242
54.939998626709,294.5,112.440002441406,218.149993896484,67.7099990844727,94.4499969482422,6.46199989318848,17.7399997711182,10.0480003356934,75.4199981689453
54.8800010681152,296.25,113.139999389648,217.949996948242,67.6100006103516,94.120002746582,6.46099996566772,17.7040004730225,10.0600004196167,75.3399963378906
54.9799995422363,296.950012207031,113.199996948242,218,67.7900009155273,94.5999984741211,6.51999998092651,17.8059997558594,10.0780000686646,75.4199981689453
54.9799995422363,296.950012207031,113.180000305176,218,67.7900009155273,94.6699981689453,6.51999998092651,17.8159999847412,10.0819997787476,75.3600006103516
54.9799995422363,295.700012207031,113.040000915527,218,67.6600036621094,94.8399963378906,6.53999996185303,17.8040008544922,10.0880002975464,75.1399993896484
55.0400009155274,297,113.279998779297,218.550003051758,68.0199966430664,95.1699981689453,6.56500005722046,17.9619998931885,10.1840000152588,75.8199996948242
54.7200012207031,296.200012207031,113.040000915527,217.899993896484,67.6999969482422,94.9899978637695,6.53999996185303,17.9340000152588,10.1680002212524,75.3600006103516
54.3400001525879,295.700012207031,113,217.850006103516,67.5999984741211,94.9899978637695,6.51599979400635,17.9020004272461,10.1660003662109,75.3000030517578
54.1599998474121,294.350006103516,112.73999786377,218,67.5500030517578,95,6.51599979400635,17.8659992218018,10.1719999313355,75.2799987792969
53.939998626709,294.149993896484,112.639999389648,217.449996948242,67.5299987792969,94.7900009155273,6.50899982452393,17.8659992218018,10.1719999313355,75.120002746582
53.7799987792969,293.200012207031,112.5,217.449996948242,67.4499969482422,94.7399978637695,6.49399995803833,17.8759994506836,10.1599998474121,75.0800018310547
53.7799987792969,293.950012207031,112.5,217.649993896484,67.5199966430664,94.7399978637695,6.49700021743774,17.8759994506836,10.1780004501343,75.0199966430664
53.8199996948242,294.299987792969,112.540000915527,217.649993896484,67.5699996948242,94.7699966430664,6.49599981307983,17.8640003204346,10.2119998931885,74.9800033569336
53.8600006103516,293.899993896484,112.480003356934,217.600006103516,67.5800018310547,94.870002746582,6.48600006103516,17.8640003204346,10.2119998931885,74.9800033569336
54.0999984741211,295.200012207031,114.120002746582,218.350006103516,67.6500015258789,94.9100036621094,6.44899988174439,17.9860000610352,10.2360000610352,75.4000015258789
53.939998626709,294.25,114.199996948242,218.75,67.4400024414063,94.5599975585938,6.44899988174439,17.9780006408691,10.2360000610352,75.0599975585938
53.9000015258789,293.600006103516,114.059997558594,218.75,67.2900009155273,94.7300033569336,6.40399980545044,17.9440002441406,10.2159996032715,75.0199966430664
53.9000015258789,293.600006103516,113.779998779297,218.550003051758,67.2900009155273,94.7300033569336,6.38700008392334,17.9440002441406,10.2159996032715,74.9000015258789
53.6399993896484,294.200012207031,113.419998168945,218.899993896484,67.1999969482422,94.7099990844727,6.38700008392334,17.9580001831055,10.210000038147,74.7799987792969
53.7200012207031,294.200012207031,113.120002746582,219.100006103516,67.1999969482422,94.7099990844727,6.39599990844727,17.9580001831055,10.2080001831055,74.7200012207031
53.6800003051758,294.049987792969,113.019996643066,219.100006103516,67.1699981689453,94.5999984741211,6.39599990844727,17.9080009460449,10.2080001831055,74.6399993896484
53.5,293,113.019996643066,218.800003051758,67.120002746582,94.6200027465821,6.42899990081787,17.8799991607666,10.2080001831055,74.6399993896484
53.3800010681152,293.100006103516,113.180000305176,218.600006103516,67,94.6200027465821,6.44799995422363,17.8980007171631,10.2080001831055,74.4800033569336
53.6399993896484,293.950012207031,114.040000915527,220.300003051758,67.2600021362305,95.25,6.4850001335144,17.9500007629395,10.2340002059937,74.7600021362305
53.3400001525879,292.600006103516,113.540000915527,220.300003051758,67.0899963378906,94.2900009155273,6.38299989700317,17.9160003662109,10.2259998321533,74.3000030517578
53.2400016784668,291.899993896484,113.419998168945,219.75,66.8499984741211,93.3899993896484,6.34200000762939,17.9360008239746,10.2399997711182,73.8600006103516
53.6199989318848,291.850006103516,114.040000915527,220.100006103516,66.9700012207031,93.1100006103516,6.34700012207031,17.9599990844727,10.2480001449585,74.120002746582
